System ID,UPC,EAN,Custom SKU,Manufact. SKU,Item,Vendor ID,Qty.,Price,Tax,Brand,Publish to eCom,Season,Department,MSRP,Tax Class,Default Cost,Vendor,Category,Subcategory 1,Subcategory 2,Subcategory 3,Subcategory 4,Subcategory 5,Subcategory 6,Subcategory 7,Subcategory 8,Subcategory 9
2.1E+11,21395,,,,Flamingo Plus Pop Socket,,155,$7.49 ,Yes,flamingo+,Yes,,,7.49,Item,1.1,Yuki,Merch,loyalty,,,,,,,,
2.1E+11,21401,,,,Flamingo Hard Case,,0,$34.99 ,Yes,flamingo+,Yes,,,34.99,Item,19.57,Yuki,Merch,Promotional,,,,,,,,
2.1E+11,21555,2.1E+11,VCGR04,VISSLOA4,Viscount Salt Golden Rings 30mL 4MG,30VIGR04,0,$15.00 ,Yes,Viscount,No,,,15,Item,14.33,True Northern Copack,E-liquid,Salt Nicotine,,,,,,,,
2.1E+11,21586,2.1E+11,VCMN04,VISSMEN4,Viscount Salt Menthol 30mL 4MG,30VIME04,0,$15.00 ,Yes,Viscount,No,,,15,Item,14.33,True Northern Copack,E-liquid,Salt Nicotine,,,,,,,,
2.1E+11,21623,2.1E+11,VCCH15,VISSCHE15,Viscount Salt Cherry 30mL 15MG,30VICH15,0,$15.00 ,Yes,Viscount,No,,,15,Item,14.33,True Northern Copack,E-liquid,Salt Nicotine,,,,,,,,
2.1E+11,21647,2.1E+11,VCSB04,VISSSTR4,Viscount Salt Strawberry 30mL 4MG,30VIST04,0,$15.00 ,Yes,Viscount,No,,,15,Item,14.33,True Northern Copack,E-liquid,Salt Nicotine,,,,,,,,
2.1E+11,21661,2.1E+11,VCSB15,VISSSTR15,Viscount Salt Strawberry 30mL 15MG,30VIST15,0,$15.00 ,Yes,Viscount,No,,,15,Item,14.33,True Northern Copack,E-liquid,Salt Nicotine,,,,,,,,
2.1E+11,21739,2.1E+11,6.97149E+12,1.92786E+11,FREEMAX Fireluke 2 / 3 / Twister Glass 5ml,,0,$4.99 ,Yes,Freemax,Yes,,,4.99,Item,1.49,Elego,Vape Accessories,Glass Replacement,,,,,,,,
2.1E+11,21869,2.1E+11,,TFSS12,Travellers Finest Southern Seas 60mL 12mg,60TFSS12,0,$15.00 ,Yes,Travellers Finest,No,,,15,Item,18.2,True Northern Copack,E-liquid,Free Base,,,,,,,,
2.1E+11,21944,2.1E+11,,TFRO12,Travellers Finest Royal Oak 60mL 12mg,60TFRO12,0,$15.00 ,Yes,Travellers Finest,No,,,15,Item,18.2,True Northern Copack,E-liquid,Free Base,,,,,,,,
2.1E+11,21982,2.1E+11,,TFPB12,Travellers Finest Prairie Blend 60mL 12mg,60TFPB12,0,$15.00 ,Yes,Travellers Finest,No,,,15,Item,18.2,True Northern Copack,E-liquid,Free Base,,,,,,,,
2.1E+11,22026,2.1E+11,,TFDD12,Travellers Finest Double Dutch 60mL 12mg,60TFDD12,0,$15.00 ,Yes,Travellers Finest,No,,,15,Item,18.2,True Northern Copack,E-liquid,Free Base,,,,,,,,
2.1E+11,22170,,,,WOLVES MONEY BAG (GREEN),,0,$10.00 ,Yes,OKVMI,No,,,10,Item,3,,Apparel,Miscellaneous,,,,,,,,
2.1E+11,22408,,,8.18487E+11,Wake RDA Gold,,0,$10.00 ,Yes,Wake Mod Co.,Yes,,,10,Item,0,Screen Printing,Dead Stock,Rebuildable Atomizers,RDA,,,,,,,
2.1E+11,,,,22682,BB Vapes B2K TRVP CAP Gold,,6,$2.99 ,Yes,BB Vapes,Yes,,,2.99,Item,21.2,BB Vapes,Dead Stock,RDA Caps,,,,,,,,
2.1E+11,,,,22699,BB Vapes B2K TRVP CAP Rainbow,,11,$2.99 ,Yes,BB Vapes,Yes,,,2.99,Item,21.2,BB Vapes,Dead Stock,RDA Caps,,,,,,,,
2.1E+11,6.9407E+12,2.1E+11,BBY-COIL-MESH,13482,SMOK V8 (Baby) Mini Coils Mesh 5 Pack,13482,0,$24.95 ,Yes,SMOK,Yes,,,24.95,Item,12.14,Valor Distributions,Nicotine Vape Hardware,Coils,,,,,,,,
2.1E+11,23061,,XBBY-COIL-M2,6.97023E+12,SMOK X-Baby Coil 3 Pack M2,,3,$2.00 ,Yes,SMOK,Yes,,,2,Item,7.11,Valor Distributions,Dead Stock,DS Coils,,,,,,,,
2.1E+11,23078,6.9407E+12,PRNC-COIL-STRP,6.9407E+12,SMOK V12 P-Tank  Strip 3 Pack,,7,$17.97 ,Yes,SMOK,Yes,,,17.97,Item,8.54,Valor Distributions,Nicotine Vape Hardware,Coils,,,,,,,,
2.1E+11,23085,2.1E+11,PRNC-COIL-X6,6.9407E+12,SMOK V12 P-Tank  X6 3 Pack,,7,$21.99 ,Yes,SMOK,Yes,,,21.99,Item,11.85,Valor Distributions,Nicotine Vape Hardware,Coils,,,,,,,,
2.1E+11,23108,2.1E+11,6.9407E+12,6.9407E+12,SMOK V12 P-Tank  Q4 3 Pack,,19,$15.99 ,Yes,SMOK,Yes,,,15.99,Item,7.19,Valor Distributions,Nicotine Vape Hardware,Coils,,,,,,,,
2.1E+11,23122,,TFV12-COIL-Q4,6.97023E+12,SMOK TFV12 Coils 3 Pack  Q4,,2,$3.00 ,Yes,SMOK,Yes,,,3,Item,11.85,Elego,Dead Stock,DS Coils,,,,,,,,
2.1E+11,23177,,CUBIS-COIL-0.5,,Joyetech Cubis Coils 5 Pack 0.5,,5,$2.00 ,Yes,JoyeTech,Yes,,,2,Item,6.3,Elego,Dead Stock,DS Coils,,,,,,,,
2.1E+11,23184,,CUBIS-COIL-0.6,6.95692E+12,Joyetech Cubis Coils 5 Pack 0.6,,32,$2.00 ,Yes,JoyeTech,Yes,,,2,Item,6.3,Elego,Dead Stock,DS Coils,,,,,,,,
2.1E+11,23191,,CUBIS-COIL-1.0,6.95692E+12,Joyetech Cubis Coils 5 Pack 1.0,,10,$2.00 ,Yes,JoyeTech,Yes,,,2,Item,6.3,Elego,Dead Stock,DS Coils,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,KPD-NI80-22,,KP Wire 100ft Ni80 22,,1,$10.00 ,Yes,Kidney Puncher,Yes,,,10,Item,12.7,Screen Printing,Vape Accessories,Rebuildable Supplies,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,KPD-NI80-24,,KP Wire 100ft Ni80 24,,1,$10.00 ,Yes,Kidney Puncher,Yes,,,10,Item,12.7,Screen Printing,Vape Accessories,Rebuildable Supplies,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,KPD-NI80-26,,KP Wire 100ft Ni80 26,,14,$10.00 ,Yes,Kidney Puncher,Yes,,,10,Item,12.7,Screen Printing,Vape Accessories,Rebuildable Supplies,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,KPD-NI80-34,,KP Wire 100ft Ni80 34,,13,$10.00 ,Yes,Kidney Puncher,Yes,,,10,Item,12.7,Screen Printing,Vape Accessories,Rebuildable Supplies,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,KPD-KA1-22,,KP Wire 100ft KA1 22,,16,$10.00 ,Yes,Kidney Puncher,Yes,,,10,Item,12.7,Screen Printing,Vape Accessories,Rebuildable Supplies,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,KPD-KA1-24,,KP Wire 100ft KA1 24,,18,$10.00 ,Yes,Kidney Puncher,Yes,,,10,Item,12.7,Screen Printing,Vape Accessories,Rebuildable Supplies,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,KPD-KA1-26,,KP Wire 100ft KA1 26,,27,$10.00 ,Yes,Kidney Puncher,Yes,,,10,Item,12.7,Screen Printing,Vape Accessories,Rebuildable Supplies,,,,,,,,
2.1E+11,23801,,JOYE-ORNA-COIL,6.95692E+12,Joyetech Ornate Coils 5 Pack 0.15,,11,$2.50 ,Yes,JoyeTech,Yes,,,2.5,Item,3.62,Elego,Dead Stock,DS Coils,,,,,,,,
2.1E+11,23832,,TRIT-MINI-1.2,8.4966E+11,Aspire Triton Mini Coils 5 Pack 1.2,,1,$3.00 ,Yes,Aspire,Yes,,,3,Item,10.55,Elego,Dead Stock,DS Coils,,,,,,,,
2.1E+11,23856,,6.95895E+12,8.4966E+11,Aspire Triton Coils 5 Pack 0.4,,0,$3.00 ,Yes,Aspire,Yes,,,3,Item,12.65,Elego,Dead Stock,DS Coils,,,,,,,,
2.1E+11,23917,,BREE-COIL-1.0,6.95895E+12,Aspire Breeze Coils 5 Pack 1.0,13613,1,$2.00 ,Yes,Aspire,Yes,,,2,Item,8.8,Valor Distributions,Dead Stock,DS Coils,,,,,,,,
2.1E+11,23924,,BREE-COIL-1.2,6.95895E+12,Aspire Breeze Coils 5 Pack 1.2,,1,$14.99 ,Yes,Aspire,Yes,,,14.99,Item,8.8,Valor Distributions,Dead Stock,DS Coils,,,,,,,,
2.1E+11,6.95895E+12,2.1E+11,23948,,Aspire Nautilus 2 Coils 5 Pack 1.6,12001,2,$15.99 ,Yes,Aspire,Yes,,,15.99,Item,8.3,Valor Distributions,Nicotine Vape Hardware,Coils,,,,,,,,
2.1E+11,,,23962,,Aspire Nautilus X Replacement Coils 5 Pack 1.8ohm,,2,$2.00 ,Yes,Aspire,Yes,,,2,Item,10.5,Valor Distributions,Dead Stock,DS Coils,,,,,,,,
2.1E+11,24006,,CPT-COIL-CA8,,IJOY Captain Coils (3 Pack) CA3,,3,$3.00 ,Yes,IJOY,Yes,,,3,Item,7.08,Elego,Dead Stock,DS Coils,,,,,,,,
2.1E+11,24020,,KANG-COIL-SS15,8.52401E+11,Kanger Coils 5 Pack SSOCC 1.2,,8,$1.00 ,Yes,KangerTech,Yes,,,1,Item,10.95,Elego,Dead Stock,DS Coils,,,,,,,,
2.1E+11,,,KANG-COIL-SSNI,8.54485E+11,Kanger Coils 5 Pack SSOCC Ni200,,6,$1.00 ,Yes,KangerTech,Yes,,,1,Item,10.95,Elego,Dead Stock,DS Coils,,,,,,,,
2.1E+11,24051,,KANG-COIL-DUAL,,Kanger Coils 5 Pack Dual Coil,,1,$1.00 ,Yes,KangerTech,Yes,,,1,Item,10.95,Elego,Dead Stock,DS Coils,,,,,,,,
2.1E+11,24068,,KANG-COIL-CLOC,8.5684E+11,Kanger Coils 5 Pack CLOCC 0.5,,15,$1.00 ,Yes,KangerTech,Yes,,,1,Item,10.95,Elego,Dead Stock,DS Coils,,,,,,,,
2.1E+11,24075,,UWEL-CRW1-025,6.97031E+12,Uwell Crown 1 Coils 4 Pack 0.25,,5,$2.00 ,Yes,Uwell,Yes,,,2,Item,7.99,Elego,Dead Stock,DS Coils,,,,,,,,
2.1E+11,24082,,24082,UWEL-CRW1-05,Uwell Crown 1 Coils 4 Pack 0.5,,2,$2.00 ,Yes,Uwell,Yes,,,2,Item,7.99,Elego,Dead Stock,DS Coils,,,,,,,,
2.1E+11,24105,,UWEL-CRW2-08,6.97031E+12,Uwell Crown 2 Coils 4 Pack 0.8,,49,$5.00 ,Yes,Uwell,Yes,,,5,Item,5,Elego,Dead Stock,DS Coils,,,,,,,,
2.1E+11,24112,,UWEL-CRW2-05,6.97031E+12,Uwell Crown 2 Coils 4 Pack 0.5,,337,$5.00 ,Yes,Uwell,Yes,,,5,Item,5,Elego,Dead Stock,DS Coils,,,,,,,,
2.1E+11,6.97031E+12,2.1E+11,24136,12249,Uwell Crown 3 Coils 4 Pack 0.25,,10,$19.99 ,Yes,Uwell,Yes,,,19.99,Item,8.54,Valor Distributions,Nicotine Vape Hardware,Coils,,,,,,,,
2.1E+11,24143,2.1E+11,UWEL-CRW3-05,6.97031E+12,Uwell Crown 3 Coils 4 Pack 0.5,,2,$19.99 ,Yes,Uwell,Yes,,,19.99,Item,8.54,Valor Distributions,Nicotine Vape Hardware,Coils,,,,,,,,
2.1E+11,24204,,NRG-COIL-GT4,6.9435E+12,Vaporesso NRG Coil 3 Pack GT 0.18 Mesh,,2,$3.00 ,Yes,Vaporesso,Yes,,,3,Item,5.9,Elego,Dead Stock,DS Coils,,,,,,,,
2.1E+11,24310,,SCION-COIL-PLEX,6.92143E+12,Innokin Scion Coils 3 Pack 0.15 ohm Plexus,,3,$3.00 ,Yes,Innokin,Yes,,,3,Item,0.5,Yuki,Dead Stock,DS Coils,,,,,,,,
2.1E+11,24334,,WHRK-GLASS,6.97031E+12,UWELL Whirl 22 Glass 2ml,,4,$1.00 ,Yes,Uwell,Yes,,,1,Item,1.49,Elego,Dead Stock,DS Glass,,,,,,,,
2.1E+11,24358,,NUN-CHAK-GLAS,6.97031E+12,UWELL Nunchaku Glass 5ml,,3,$1.00 ,Yes,Uwell,Yes,,,1,Item,1.49,Elego,Dead Stock,DS Glass,,,,,,,,
2.1E+11,24402,2.1E+11,,6.97149E+12,FreeMax Mesh Pro Coil (3 pack) Single Mesh,,0,$4.99 ,Yes,Freemax,No,,,4.99,Item,2.59,Elego,Nicotine Vape Hardware,Coils,,,,,,,,
2.1E+11,2.1E+11,8.40006E+11,,8.19913E+11,PAX 2/3 3D Screens (3 Pack),TV829-5,0,$14.99 ,Yes,PAX,Yes,,,14.99,Item,7.1,West Coast Gifts,Cannabis Accessories,Misc,,,,,,,,
2.1E+11,25324,2.1E+11,PRNC-COIL-DUAL,6.9407E+12,SMOK V12 P-Tank  Dual Mesh 3 Pack,,28,$16.98 ,Yes,SMOK,Yes,,,16.98,Item,8.54,Valor Distributions,Nicotine Vape Hardware,Coils,,,,,,,,
2.1E+11,2.1E+11,,DOT-RTA-GLS,25423,DOTRTA 24mm Glass,,3,$1.00 ,Yes,DOTMOD,Yes,,,1,Item,4.25,DOTMOD,Dead Stock,DS Glass,,,,,,,,
2.1E+11,25584,,,6.95895E+12,Aspire Spryte Replacement Pod 3.5ml,,1,$2.00 ,Yes,Aspire,Yes,,,2,Item,4.65,Elego,Dead Stock,DS Replacement pods,,,,,,,,
2.1E+11,25645,,,6.95895E+12,Aspire Nautilus AIO Pod 4.5ml 1.8ohm,,3,$2.00 ,Yes,Aspire,Yes,,,2,Item,4.7,Elego,Dead Stock,DS Replacement pods,,,,,,,,
2.1E+11,25683,,HYD-JUUL-CHRG,8.89027E+11,Hydra Vapor Tech Typhoon JUUL Charging Case 850mAh,,1,$12.00 ,Yes,Hyrdatech,Yes,,,12,Item,39,Screen Printing,Dead Stock,DS Misc,,,,,,,,
2.1E+11,2.1E+11,,JST-HD-6MG,46728806296,Just Honeydew 60mL 6mg,60HON06,0,$15.00 ,Yes,Just,No,,,15,Item,18.2,True Northern,E-liquid,Free Base,,,,,,,,
2.1E+11,2.1E+11,,JST-HD-3MG,46728806289,Just Honeydew 60mL 3mg,60HON03,0,$15.00 ,Yes,Just,No,,,15,Item,18.2,True Northern,E-liquid,Free Base,,,,,,,,
2.1E+11,,2.1E+11,70847022909,70847023982,Coke Monster Pipeline Punch 473mL,,74,$3.75 ,Yes,Coca Cola,No,,,3.75,Item,2.05,Coca Cola,Drinks & Snacks Products,Drinks,,,,,,,,
2.1E+11,70847811190,,,,Coke Monster Original 473mL,,79,$3.75 ,Yes,Coca Cola,No,,,3.75,Item,2.05,Coca Cola,Drinks & Snacks Products,Drinks,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,,8.51788E+11,Puffco Travel Pack,,0,$29.99 ,Yes,Puffco,Yes,,,29.99,Item,0,,Cannabis Accessories,Misc,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,,8.51788E+11,Puffco Peak Concentrate Atomizer (V1),,0,$59.99 ,Yes,Puffco,Yes,,,59.99,Item,25.65,BOB HQ,Cannabis Accessories,Vaporizers,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,8.50002E+11,8.51788E+11,Puffco Ceramic Bowl (3 Pack),,0,$34.99 ,Yes,Puffco,Yes,,,34.99,Item,11.5,,Cannabis Accessories,Misc,,,,,,,,
2.1E+11,26253,2.1E+11,VCRT03,VISRY43,Viscount RY4 30mL 3mg,30VIRT03,0,$5.00 ,Yes,Viscount,No,,,5,Item,14.33,True Northern Copack,E-liquid,Free Base,,,,,,,,
2.1E+11,26260,2.1E+11,VCRT06,VISRY46,Viscount RY4 30mL 6mg,30VIRT06,0,$5.00 ,Yes,Viscount,No,,,5,Item,14.33,True Northern Copack,E-liquid,Free Base,,,,,,,,
2.1E+11,26277,2.1E+11,VCRT12,VISRY412,Viscount RY4 30mL 12mg,30VIRT12,0,$5.00 ,Yes,Viscount,No,,,5,Item,14.33,True Northern Copack,E-liquid,Free Base,,,,,,,,
2.1E+11,6.51277E+11,2.1E+11,,,Smoke Buddy Original  Dark Green,,0,$24.99 ,Yes,Smoke Buddy,Yes,,,24.99,Item,14.85,BOB HQ,Cannabis Accessories,Odour Control,,,,,,,,
2.1E+11,6.51277E+11,2.1E+11,,,Smoke Buddy Original  Black,,0,$24.99 ,Yes,Smoke Buddy,Yes,,,24.99,Item,16.5,BOB HQ,Cannabis Accessories,Odour Control,,,,,,,,
2.1E+11,6.51277E+11,2.1E+11,,6.51277E+11,Smoke Buddy Original  Pink,,0,$24.99 ,Yes,Smoke Buddy,Yes,,,24.99,Item,16.5,BOB HQ,Cannabis Accessories,Odour Control,,,,,,,,
2.1E+11,26581,,AMB-CRL-RBW,26581,C-Roll RDA Rainbow,,26,$5.00 ,Yes,Ambition Mods,Yes,,,5,Item,18.39,Screen Printing,Dead Stock,Rebuildable Atomizers,RDA,,,,,,,
2.1E+11,26598,,AMB-CRL-BLK,26598,C-Roll RDA Black,,16,$5.00 ,Yes,Ambition Mods,Yes,,,5,Item,18.39,Screen Printing,Dead Stock,Rebuildable Atomizers,RDA,,,,,,,
2.1E+11,26604,,AMB-CRL-SS,26604,C-Roll RDA Stainless Steel,,23,$5.00 ,Yes,Ambition Mods,Yes,,,5,Item,18.39,Screen Printing,Dead Stock,Rebuildable Atomizers,RDA,,,,,,,
2.1E+11,26628,,,6.95895E+12,Aspire Breeze 2 Pod,,1,$2.00 ,Yes,Aspire,Yes,,,2,Item,4.7,Elego,Dead Stock,DS Replacement pods,,,,,,,,
2.1E+11,6.97149E+12,2.1E+11,,,FreeMax Mesh Pro Coil (3 pack) Double Mesh,,0,$18.99 ,Yes,Freemax,Yes,,,18.99,Item,7.77,Elego,Nicotine Vape Hardware,Coils,,,,,,,,
2.1E+11,26895,2.1E+11,,6.97031E+12,Uwell Crown 4 Coils 4-Pack 0.2,,0,$17.99 ,Yes,Uwell,Yes,,,17.99,Item,9.8,Elego,Nicotine Vape Hardware,Coils,,,,,,,,
2.1E+11,26901,2.1E+11,,6.97031E+12,Uwell Crown 4 Coils 4-Pack 0.4,,49,$17.99 ,Yes,Uwell,Yes,,,17.99,Item,9.8,Elego,Nicotine Vape Hardware,Coils,,,,,,,,
2.1E+11,26918,2.1E+11,6.97031E+12,6.97031E+12,Uwell Crown 4 Coils 4-Pack 0.23 UN2 Mesh,,17,$18.99 ,Yes,Uwell,Yes,,,18.99,Item,10.6,Elego,Nicotine Vape Hardware,Coils,,,,,,,,
2.1E+11,2.1E+11,,,N19008015401,IJOY Diamond Unipod Pod 3 pack,,13,$1.00 ,Yes,IJOY,Yes,,,1,Item,4.95,Elego,Dead Stock,DS Replacement pods,,,,,,,,
2.1E+11,26932,,,6.97031E+12,UWELL Crown 4 Glass 6ml (Bubble),,0,$1.00 ,Yes,Uwell,Yes,,,1,Item,1.9,Elego,Dead Stock,DS Glass,,,,,,,,
2.1E+11,,2.1E+11,,,Twelve Monkeys Kanzi 60mL 6mg,,0,$15.00 ,Yes,Twelve Monkeys,No,,,15,Item,20.17,Pacific Smoke,E-liquid,Free Base,,,,,,,,
2.1E+11,6.9407E+12,6.9407E+12,6.9407E+12,14857,SMOK Mini V2 Coils 3 Pack S1,,8,$14.99 ,Yes,SMOK,Yes,,,14.99,Item,8.3,Valor Distributions,Nicotine Vape Hardware,Coils,,,,,,,,
2.1E+11,27786,2.1E+11,,,Battery Case - 2x 26650,,96,$1.00 ,Yes,flamingo+,Yes,,,1,Item,0.48,Yuki,Vape Accessories,Batteries,,,,,,,,
2.1E+11,27809,,DVP-TPSD-RBT,,DOVPO Topside Replacement Bottle,,30,$1.00 ,Yes,Dovpo,Yes,,,1,Item,0,Elego,Dead Stock,DS Misc,,,,,,,,
2.1E+11,27991,2.1E+11,NORD-COIL-MESH,,SMOK Nord Single Coil 0.6 Mesh,,0,$4.49 ,Yes,SMOK,No,,,4.49,Item,2.15,Valor Distributions,Nicotine Vape Hardware,Coils,,,,,,,,
2.1E+11,28004,2.1E+11,NORD-COIL-REG,,SMOK Nord Single Coil 1.4 Regular,,0,$3.99 ,Yes,SMOK,No,,,3.99,Item,2.1,Valor Distributions,Nicotine Vape Hardware,Coils,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,6.97165E+12,28240,Horizon  Tech Falcon King Bubble Glass,,0,$4.99 ,Yes,HorizonTech,Yes,,,4.99,Item,2.15,Elego,Vape Accessories,Glass Replacement,,,,,,,,
2.1E+11,28257,2.1E+11,,,HorizonTech Falcon King Single Coil .38 M-Dual,,0,$7.49 ,Yes,HorizonTech,No,,,7.49,Item,5.16,Valor Distributions,Nicotine Vape Hardware,Coils,,,,,,,,
2.1E+11,28264,2.1E+11,,,HorizonTech Falcon King Single Coil .16 M1+,,0,$4.99 ,Yes,HorizonTech,No,,,4.99,Item,2.69,Valor Distributions,Nicotine Vape Hardware,Coils,,,,,,,,
2.1E+11,2.1E+11,,,70847015208,Coke Monster Zero Ultra White 473mL,,0,$3.75 ,Yes,Coca Cola,No,,,3.75,Item,2.05,Coca Cola,Drinks & Snacks Products,Drinks,,,,,,,,
2.1E+11,47393691859,2.1E+11,28493,WV-07-002100-06,Cotton Bacon Prime,13534,0,$8.49 ,Yes,WICK 'N' VAPE,Yes,,,8.49,Item,3.73,Valor Distributions,Vape Accessories,Rebuildable Supplies,,,,,,,,
2.1E+11,28721,2.1E+11,VCTO00,VISTOB0,Viscount Tobacco 30mL 0mg,30VITB00,0,$5.00 ,Yes,Viscount,No,,,5,Item,14.33,True Northern Copack,E-liquid,Free Base,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,,,Yocan Evolve-D Dry Herb Dual Coil (5 pack),,4,$29.99 ,Yes,Yocan,Yes,,,29.99,Item,29.5,Elego,Cannabis Accessories,Vaporizers,,,,,,,,
2.1E+11,2.1E+11,,,,Coil Master Travel Pouch,,3,$4.99 ,Yes,Coil Master,No,,,4.99,Item,1,,,,,,,,,,,
2.1E+11,,,,,"Flamingo T-Shirt ""Box Logo"" Large",,0,$15.00 ,Yes,flamingo+,No,,,15,Item,0,Valor Distributions,Apparel,T Shirt,,,,,,,,
2.1E+11,,,,,"Flamingo T-Shirt ""Box Logo"" XL",,0,$15.00 ,Yes,flamingo+,No,,,15,Item,0,Valor Distributions,Apparel,T Shirt,,,,,,,,
2.1E+11,2.1E+11,2.1E+11,,30472,FREEMAX Mesh Pro Glass 5ml (Bubble),,34,$4.99 ,Yes,Freemax,Yes,,,4.99,Item,1.8,Elego,Vape Accessories,Glass Replacement,,,,,,,,
2.1E+11,30526,,,,SMOK MICO pods 3 Pack 1.0 Regular,,4,$2.00 ,Yes,SMOK,Yes,,,2,Item,5.79,Valor Distributions,Dead Stock,DS Replacement pods,,,,,,,,
2.1E+11,30533,,6.9407E+12,N19005031003,SMOK MICO pods 3 Pack 0.8 Mesh,,5,$2.00 ,Yes,SMOK,Yes,,,2,Item,5.79,Valor Distributions,Dead Stock,DS Replacement pods,,,,,,,,
2.1E+11,2.1E+11,,,N19244000101,Asvape Touch pod pack,,32,$2.00 ,Yes,Asvape,Yes,,,2,Item,7.35,Elego,Dead Stock,DS Replacement pods,,,,,,,,
2.1E+11,2.1E+11,,6.9407E+12,N19005030402,SMOK Nord AIO Tank Section Rainbow,,21,$1.00 ,Yes,SMOK,Yes,,,1,Item,6.32,Elego,Dead Stock,DS Tanks,,,,,,,,
2.1E+11,2.1E+11,,N19005030406,6.9407E+12,SMOK Nord AIO Tank Section Gold,,22,$1.00 ,Yes,SMOK,Yes,,,1,Item,6.32,Elego,Dead Stock,DS Tanks,,,,,,,,
2.1E+11,2.1E+11,,6.9407E+12,N19005030401,SMOK Nord AIO Tank Section Black,,23,$1.00 ,Yes,SMOK,Yes,,,1,Item,6.32,Elego,Dead Stock,DS Tanks,,,,,,,,
2.1E+11,2.1E+11,,6.9407E+12,31127,SMOK V9 max replacement glass,,24,$1.00 ,Yes,SMOK,Yes,,,1,Item,1.8,Elego,Dead Stock,DS Glass,,,,,,,,
2.1E+11,31165,2.1E+11,,,Uwell Caliburn Replacement Single Pod Original,,0,$4.99 ,Yes,Uwell,No,,,4.99,Item,2.4,Elego,Nicotine Vape Hardware,Replacement Pods,,,,,,,,
2.1E+11,2.1E+11,,,,"Flamingo+ Oatmeal Hoodie ""Pink Kanji Text"" Small",,8,$44.99 ,Yes,flamingo+,Yes,,,44.99,Item,25.5,Pelican Customs,Apparel,Hoodie & Crewnecks,,,,,,,,
2.1E+11,2.1E+11,,,,"Flamingo+ Oatmeal Hoodie ""Pink Kanji Text"" Medium",,11,$44.99 ,Yes,flamingo+,Yes,,,44.99,Item,25.5,Pelican Customs,Apparel,Hoodie & Crewnecks,,,,,,,,
2.1E+11,2.1E+11,,,,"Flamingo+ Oatmeal Hoodie ""Pink Kanji Text"" Large",,17,$44.99 ,Yes,flamingo+,Yes,,,44.99,Item,25.5,Pelican Customs,Apparel,Hoodie & Crewnecks,,,,,,,,
2.1E+11,2.1E+11,,,,"Flamingo+ Oatmeal Hoodie ""Pink Kanji Text"" XL",,22,$44.99 ,Yes,flamingo+,Yes,,,44.99,Item,25.5,Pelican Customs,Apparel,Hoodie & Crewnecks,,,,,,,,
2.1E+11,2.1E+11,,,,"Flamingo+ Oatmeal Hoodie ""Pink Kanji Text"" 2XL",,16,$44.99 ,Yes,flamingo+,Yes,,,44.99,Item,25.5,Pelican Customs,Apparel,Hoodie & Crewnecks,,,,,,,,
2.1E+11,2.1E+11,,,,"Flamingo+ Oatmeal Hoodie ""Pink Kanji Text"" 3XL",,17,$44.99 ,Yes,flamingo+,Yes,,,44.99,Item,25.5,Pelican Customs,Apparel,Hoodie & Crewnecks,,,,,,,,
2.1E+11,2.1E+11,,,,"Flamingo+ Black Hoodie ""White Kanji Text"" Small",,8,$44.99 ,Yes,flamingo+,Yes,,,44.99,Item,25.5,Pelican Customs,Apparel,Hoodie & Crewnecks,,,,,,,,
2.1E+11,2.1E+11,,,,"Flamingo+ Black Hoodie ""White Kanji Text"" Medium",,7,$44.99 ,Yes,flamingo+,Yes,,,44.99,Item,25.5,Pelican Customs,Apparel,Hoodie & Crewnecks,,,,,,,,
2.1E+11,2.1E+11,,,,"Flamingo+ Black Hoodie ""White Kanji Text"" Large",,13,$44.99 ,Yes,flamingo+,Yes,,,44.99,Item,25.5,Pelican Customs,Apparel,Hoodie & Crewnecks,,,,,,,,
2.1E+11,2.1E+11,,,,"Flamingo+ Black Hoodie ""White Kanji Text"" XL",,9,$44.99 ,Yes,flamingo+,Yes,,,44.99,Item,25.5,Pelican Customs,Apparel,Hoodie & Crewnecks,,,,,,,,
2.1E+11,2.1E+11,,,,"Flamingo+ Black Hoodie ""White Kanji Text"" 2XL",,14,$44.99 ,Yes,flamingo+,Yes,,,44.99,Item,25.5,Pelican Customs,Apparel,Hoodie & Crewnecks,,,,,,,,
2.1E+11,2.1E+11,,,,"Flamingo+ Black Hoodie ""White Kanji Text"" 3XL",,17,$44.99 ,Yes,flamingo+,Yes,,,44.99,Item,25.5,Pelican Customs,Apparel,Hoodie & Crewnecks,,,,,,,,
2.1E+11,6.28148E+11,6.63481E+11,,11462,Naked100 Hawaiian Pog 60mL 6mg,11462-FD,0,$15.00 ,Yes,Naked100,No,,,15,Item,18.69,Valor Distributions,E-liquid,Free Base,,,,,,,,
